set_id;ver_id;reference_yt_id;yt_id;sample_group;worker_ind0;worker_ind1;worker_ind2;worker_ind3;worker_ind4;origin;seed;nlabel_mturk;label_mturk;label_expert;nlabel_expert;category_expert;nlabel;label;expert_id;music_ratio
3218;10;U7s-EH1Bmbk;htzj_0rZS_M;DisAgrMus;1;1;1;3;3;worker;False;1;Non-Version;;;;1;Non-Version;;0.998786519041399
3218;10;U7s-EH1Bmbk;ijeXDjS_xvQ;MutUnc;2;1;2;1;1;expert;False;1;Non-Version;Version;2;Song: Difficult Cover;2;Version;0;0.567923082419676
3220;0;-UvtOQnPE5c;XmgE_f1zCsE;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.99764221144921
3220;0;-UvtOQnPE5c;aQ13ETkekd4;DisAgrTxt;2;0;0;0;1;expert;False;0;No Music;Version;2;Video: With Non-Music;2;Version;0;0.136463526675576
3220;0;-UvtOQnPE5c;bHXR2_0DWXw;DisAgrMus;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.968116331179804
3220;0;-UvtOQnPE5c;bRxdnwbM-C4;MutUnc;1;1;1;1;0;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;1;0.687670994053933
3220;0;-UvtOQnPE5c;eF0dXoFQ4rM;DisAgrTxt;2;2;0;0;0;expert;False;0;No Music;Version;2;Video: With Non-Music;2;Version;0;0.312452029344512
3220;0;-UvtOQnPE5c;hoxlJEwMoCw;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.718039561126192
3220;0;-UvtOQnPE5c;sEK68eHnfmc;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.114112546290281
3220;0;-UvtOQnPE5c;v2LixP7n_hM;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.999094511485015
3220;0;-UvtOQnPE5c;xUTLr9JbuTM;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.884625080147777
3436;15;7W_zayTaGrQ;-2hxU4UG3dA;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.903717741209403
3436;15;7W_zayTaGrQ;-gznKFKQTOw;DisAgrTxt;2;2;2;1;2;expert;False;2;Version;Version;2;Song: Mashup/Remix;2;Version;0;0.986143478451594
3436;15;7W_zayTaGrQ;Bl0PGaBh-wM;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.999147368174256
3436;15;7W_zayTaGrQ;WzRA9UzuU8c;MutUnc;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.960003097351912
3436;15;7W_zayTaGrQ;XSvGdfOfLFw;DisAgrMus;2;2;2;3;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.849891403008299
3436;15;7W_zayTaGrQ;_7PUPNxsRQ0;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.940796900284715
3436;15;7W_zayTaGrQ;gStcwRdSr-Y;MutUnc;1;1;1;0;1;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.326995503673299
3436;15;7W_zayTaGrQ;pkV0nplBbdU;MutUnc;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Single Instrument;1;Non-Version;0;0.988103246631737
3436;15;7W_zayTaGrQ;u6hgepHMjdE;DisAgrMus;2;2;2;2;2;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.743088509381806
3484;10;MNcQnf7SL-A;1k6ZT3mN5Zc;DisAgrMus;0;0;0;1;0;expert;False;0;No Music;Non-Version;1;Video: In-Background;1;Non-Version;0;0.845509074571008
3484;10;MNcQnf7SL-A;5FRtmSF-Akg;MutUnc;0;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.999325140963174
3484;10;MNcQnf7SL-A;N5RVzjQki8o;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.991604545213518
3484;10;MNcQnf7SL-A;WdfmuXY1FbQ;DisAgrMus;0;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.987723365307303
3484;10;MNcQnf7SL-A;_SenN7Xe87k;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.939987081348094
3484;10;MNcQnf7SL-A;c8v6HIzszjQ;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.927220923960264
3484;10;MNcQnf7SL-A;k3mrpVwpeFY;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.98163110319481
3484;10;MNcQnf7SL-A;xQVsBZY8G_I;DisAgrMus;1;1;1;2;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.997320174792081
3484;10;MNcQnf7SL-A;yxL-SD5zejM;DisAgrTxt;0;2;2;1;1;expert;False;1;Non-Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.975645665478274
3521;12;beTsDOBRs8I;-tJYN-eG1zk;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.759730625053898
3521;12;beTsDOBRs8I;INhyNJZwCnU;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.922587293099119
3521;12;beTsDOBRs8I;OhOoz7hMEWI;DisAgrTxt;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.998170712791026
3521;12;beTsDOBRs8I;WWhu2sTAgO0;DisAgrMus;1;1;1;1;1;expert;False;1;Non-Version;Version;2;Song: Mashup/Remix;2;Version;0;0.991760570024589
3521;12;beTsDOBRs8I;__HPfmvaWRw;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.941873504581033
3521;12;beTsDOBRs8I;bpNw7jYkbVc;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.947915371981534
3521;12;beTsDOBRs8I;h3Yrhv33Zb8;DisAgrMus;1;1;1;0;1;expert;False;1;Non-Version;Non-Version;1;Song: Same Genre;1;Non-Version;0;0.964959968127898
3521;12;beTsDOBRs8I;qywfSdMxET4;DisAgrMus;1;1;1;1;1;expert;False;1;Non-Version;Version;2;Video: Low Fidelity;2;Version;0;0.448423267314714
3521;12;beTsDOBRs8I;vFzzsyiBw58;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.968046501727144
3558;14;kieGY9dXDyM;6CEIXOtcyrM;MutUnc;2;2;1;2;2;expert;False;2;Version;Version;2;Song: Slowed/Spedup;2;Version;0;
3558;14;kieGY9dXDyM;9m7tPikH0UA;DisAgrTxt;3;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.844697377119711
3558;14;kieGY9dXDyM;GZNJFrb0IGo;MutUnc;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.929104054932426
3558;14;kieGY9dXDyM;H0XyNfZj5Xs;MutUnc;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.990371694337673
3558;14;kieGY9dXDyM;LXY_HIU9CwQ;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.0165993430397726
3558;14;kieGY9dXDyM;Muty0wRsH90;MutUnc;3;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
3558;14;kieGY9dXDyM;OmLNs6zQIHo;MutUnc;3;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
3558;14;kieGY9dXDyM;n9aL0otZalc;MutUnc;3;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.989534655274618
3558;14;kieGY9dXDyM;rJ1SMhOJU2g;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.345195195118565
3584;3;01Kb94g3_Dg;-iWgjM2SJMI;DisAgrTxt;1;1;0;2;2;expert;False;2;Version;Version;2;Song: Drum-Only;2;Version;0;0.825369540127841
3584;3;01Kb94g3_Dg;C6jyn_RLUKQ;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.95796678717204
3584;3;01Kb94g3_Dg;KCBS5EtszYI;DisAgrMus;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.962656051096679
3584;3;01Kb94g3_Dg;NR-H2uFCQls;MutUnc;2;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.940135187309671
3584;3;01Kb94g3_Dg;We4QQCMwyrg;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.997287594613367
3584;3;01Kb94g3_Dg;Y0may3fIO5Q;DisAgrTxt;0;2;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.900586304444827
3584;3;01Kb94g3_Dg;m8IbRIfcyIc;MutUnc;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.950446900385444
3584;3;01Kb94g3_Dg;m9fWu0TJuaM;DisAgrTxt;1;2;0;2;2;expert;False;2;Version;Version;2;Song: Single Instrument;2;Version;0;0.662281199444996
3584;3;01Kb94g3_Dg;zoXLKgX0MgU;MutUnc;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.91967358720493
3735;10;Yh1vRnp46zQ;H9tEvfIsDyo;DisAgrMus;1;1;1;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.858407431900913
3735;10;Yh1vRnp46zQ;XP3DYae9ato;DisAgrTxt;1;2;2;;;expert;False;1;Non-Version;Non-Version;1;Song: Drum-Only;1;Non-Version;0;0.906422253821153
3735;10;Yh1vRnp46zQ;YfUt_zEHSds;MutUnc;1;1;1;;;worker;False;1;Non-Version;;;;1;Non-Version;;0.982695638020833
3735;10;Yh1vRnp46zQ;kwEZRPkAAu8;MutUnc;1;1;1;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.985450816879361
3735;10;Yh1vRnp46zQ;s1cvuLcCgWg;DisAgrTxt;1;2;2;;;expert;False;2;Version;Version;2;Song: Mashup/Remix;2;Version;0;0.987427834093705
3735;10;Yh1vRnp46zQ;sgeJgWg_72w;DisAgrMus;1;2;2;;;expert;False;2;Version;Version;2;Song: Mashup/Remix;2;Version;0;0.999237911864657
3735;10;Yh1vRnp46zQ;tA7iy_-ZdkY;MutUnc;1;2;1;;;expert;False;2;Version;Version;2;Song: Medley;2;Version;0;0.919059885995683
3735;10;Yh1vRnp46zQ;whdtkmMk7gg;DisAgrMus;1;1;1;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.94757884151419
3735;10;Yh1vRnp46zQ;xFgMHlYeG3Y;DisAgrTxt;1;2;2;;;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.815059279260856
3780;6;YEfJfkwl3Sw;-vn6QdqxK3g;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.964286445070935
3780;6;YEfJfkwl3Sw;3dg9b3_Hals;DisAgrMus;2;1;2;2;1;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.891361696415346
3780;6;YEfJfkwl3Sw;7I9-w_iqwYg;DisAgrTxt;2;1;2;2;1;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.697162109017154
3780;6;YEfJfkwl3Sw;KmIkJgHISMo;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.931179160126848
3780;6;YEfJfkwl3Sw;TDe1DqxwJoc;DisAgrMus;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.991736225328948
3780;6;YEfJfkwl3Sw;ZgalAdgEd-E;DisAgrMus;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.99166898001269
3780;6;YEfJfkwl3Sw;_jfyEuVyTM4;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.738566790372478
3780;6;YEfJfkwl3Sw;bg6eORshS_M;DisAgrTxt;2;2;2;2;1;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.287625387535945
3780;6;YEfJfkwl3Sw;wTLjssYFXBQ;DisAgrTxt;2;2;2;2;1;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.373392564152721
3792;11;QdcxG65szNU;A9fQPzZ1-hg;MutUnc;0;0;0;0;0;expert;False;0;No Music;Non-Version;1;Video: In-Background;1;Non-Version;0;0.990462570548445
3792;11;QdcxG65szNU;CjJgVHIdmqw;MutUnc;2;2;1;2;1;expert;False;2;Version;Non-Version;1;Song: Mashup/Remix;1;Non-Version;0;0.706847164032174
3792;11;QdcxG65szNU;LyFfVc4ZTxk;DisAgrTxt;2;0;3;1;1;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.09484980871918
3792;11;QdcxG65szNU;WfmXJuurKH8;DisAgrMus;0;1;0;1;0;expert;False;0;No Music;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.994437020285088
3792;11;QdcxG65szNU;dkNfNR1WYMY;DisAgrMus;1;2;2;1;2;expert;False;2;Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.934422520589859
3792;11;QdcxG65szNU;rOj9RJtkYH8;MutUnc;1;2;2;1;2;expert;False;2;Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.999563219420303
3792;11;QdcxG65szNU;rdYmKFcrzvg;DisAgrTxt;2;0;3;2;3;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0
3792;11;QdcxG65szNU;woca_kymxjM;DisAgrTxt;2;1;2;2;2;expert;False;2;Version;Version;2;Song: Drum-Only;2;Version;0;0.808928789980418
3792;11;QdcxG65szNU;z-11zoVnHSQ;DisAgrMus;1;1;2;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.74841376268291
3828;0;qrO4YZeyl0I;0gDvR1sZ6I4;DisAgrMus;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.945231300762248
3828;0;qrO4YZeyl0I;9aIBy-t2Lg8;DisAgrMus;2;3;3;2;2;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.990982031619327
3828;0;qrO4YZeyl0I;HmrRv7uQaEQ;DisAgrTxt;2;2;2;0;0;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.771276025528948
3828;0;qrO4YZeyl0I;Shk2n-4YkCU;DisAgrTxt;1;2;2;0;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.881164927720457
3828;0;qrO4YZeyl0I;TxpqxIYfilA;DisAgrMus;1;1;2;1;2;expert;False;1;Non-Version;Version;2;Song: Difficult Cover;2;Version;0;0.8977171875
3828;0;qrO4YZeyl0I;mvxQYPR4lmU;MutUnc;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.986255427585318
3828;0;qrO4YZeyl0I;niO9mfiF-oo;MutUnc;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
3828;0;qrO4YZeyl0I;r5Z6uzczvjE;DisAgrTxt;0;2;2;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;
3828;0;qrO4YZeyl0I;wCVukDiRsNs;MutUnc;2;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.86865937887359
3909;0;4fndeDfaWCg;3-fe805xl1M;DisAgrMus;2;2;3;1;0;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.936381046010582
3909;0;4fndeDfaWCg;4-UwCHCmfZ4;DisAgrMus;2;2;3;1;1;expert;False;2;Version;Version;2;Video: Low Fidelity;2;Version;0;0.999508687054876
3909;0;4fndeDfaWCg;4iWm-mUToDg;MutUnc;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.970667047599527
3909;0;4fndeDfaWCg;J47YIH1XCGE;MutUnc;0;0;1;0;0;expert;False;0;No Music;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.983132236702333
3909;0;4fndeDfaWCg;T7gOHN9zw40;MutUnc;3;1;1;1;2;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.959794843233791
3909;0;4fndeDfaWCg;XWhUeAy35qc;DisAgrMus;2;2;3;1;1;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.858023524520421
3909;0;4fndeDfaWCg;jbvZGL-_thI;DisAgrTxt;0;0;0;1;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
3909;0;4fndeDfaWCg;lyFZPc-T5So;DisAgrTxt;1;2;2;1;2;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.2650780640072
3909;0;4fndeDfaWCg;vPv5eIObAKs;DisAgrTxt;1;2;2;1;1;expert;False;1;Non-Version;Version;2;Video: With Non-Music;2;Version;0;0.23661143111236
3913;8;iqb2zGGvEsI;4ZSVbrV4-Xs;MutUnc;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.955241031390134
3913;8;iqb2zGGvEsI;NlkXGul1FlM;DisAgrMus;3;2;2;3;2;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.992769805394971
3913;8;iqb2zGGvEsI;SgoZUHO4uMc;DisAgrTxt;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.839638918427552
3913;8;iqb2zGGvEsI;YVlrhahj8G4;DisAgrTxt;2;2;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.986339022138787
3913;8;iqb2zGGvEsI;ZQP5ydSKf6c;DisAgrMus;3;2;1;2;2;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.985125176260404
3913;8;iqb2zGGvEsI;hY73MQOpg-0;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.984383877840909
3913;8;iqb2zGGvEsI;oIb9QUGjdIc;DisAgrTxt;2;1;2;2;1;expert;False;2;Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.891055908203125
3913;8;iqb2zGGvEsI;s3I8xKOzbqM;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.984041439194277
3913;8;iqb2zGGvEsI;vjJ45pJ26rc;DisAgrMus;3;2;3;3;2;expert;False;3;Match;Version;2;Placeholder: Non-Ambiguous;2;Version;0;1.00062140143408
3952;3;zLN3-j3WxFQ;-4zi1kri8FE;DisAgrMus;2;3;2;2;3;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.988840206185567
3952;3;zLN3-j3WxFQ;8x7Ta89QLo4;MutUnc;1;1;0;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.971168659073317
3952;3;zLN3-j3WxFQ;BV3FcAecXL0;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;
3952;3;zLN3-j3WxFQ;SpOqG0O3zyY;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
3952;3;zLN3-j3WxFQ;dhZUsNJ-LQU;MutUnc;1;1;0;0;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.990136757257985
3952;3;zLN3-j3WxFQ;f8Pq4XJpRWo;DisAgrMus;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.932419614541761
3952;3;zLN3-j3WxFQ;iclPqjdW8YI;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
3952;3;zLN3-j3WxFQ;k6UaM-AzANI;MutUnc;1;3;2;1;2;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.958899467390145
3952;3;zLN3-j3WxFQ;n-mq0uJ7rlM;DisAgrMus;0;0;0;1;0;expert;False;0;No Music;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.957997719186251
3972;4;WN7mdpRUTsA;3hfOwaG2glA;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.86680764658543
3972;4;WN7mdpRUTsA;4y33h81phKU;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.986287754292694
3972;4;WN7mdpRUTsA;6-1eZZMeSB8;MutUnc;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;1;0.784285792684742
3972;4;WN7mdpRUTsA;8KO_5JHxbCc;MutUnc;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.682216069379965
3972;4;WN7mdpRUTsA;Lql0eS1X2oo;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
3972;4;WN7mdpRUTsA;V6tWGAk65mc;DisAgrMus;2;2;2;2;2;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.973074140650536
3972;4;WN7mdpRUTsA;_1jL8A20H_k;DisAgrMus;1;1;1;2;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.939193996410392
3972;4;WN7mdpRUTsA;dEV0tL8H41g;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
3972;4;WN7mdpRUTsA;osOJWO1Zwtw;DisAgrTxt;0;0;1;0;1;expert;False;0;No Music;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.443845475447297
3990;4;EZIug6yKCr4;DVP5iAezxp0;DisAgrMus;1;0;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.74788841213081
3990;4;EZIug6yKCr4;FcMpTeOR3_c;MutUnc;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.926900708865815
3990;4;EZIug6yKCr4;HILPMnPXrzw;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.990180295895676
3990;4;EZIug6yKCr4;IogEtFTO800;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.938335894753874
3990;4;EZIug6yKCr4;SHLGpDOIhMs;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.972317555168093
3990;4;EZIug6yKCr4;d3pekXRvw54;DisAgrMus;1;1;1;1;3;worker;False;1;Non-Version;;;;1;Non-Version;;0.984940208337877
3990;4;EZIug6yKCr4;pj_dy4oGr4E;DisAgrMus;0;0;1;2;1;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.627075354216838
3990;4;EZIug6yKCr4;s7Qob5zr2Bk;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.970037879970357
3990;4;EZIug6yKCr4;werYmxcT8_k;DisAgrTxt;2;1;1;2;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.998192325786953
4148;4;pPaDcTnXs6s;-lDuh9wKo-s;DisAgrTxt;1;2;2;2;;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.669299963136383
4148;4;pPaDcTnXs6s;HNa1dR-3IRo;DisAgrTxt;2;2;2;2;;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;
4148;4;pPaDcTnXs6s;UmXHkL3xiMU;MutUnc;2;1;1;2;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;
4148;4;pPaDcTnXs6s;Vc2sPdPyyrs;MutUnc;1;1;1;0;;worker;False;1;Non-Version;;;;1;Non-Version;;0.920564558082652
4148;4;pPaDcTnXs6s;afzmwAKUppU;DisAgrMus;0;1;1;3;;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.982270572485513
4148;4;pPaDcTnXs6s;nScV1qu-MZQ;DisAgrMus;2;1;1;3;;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.991249857079912
4148;4;pPaDcTnXs6s;o8hPQye8H4I;DisAgrTxt;1;2;2;0;;expert;False;2;Version;Version;2;Video: Low Fidelity;2;Version;0;0.861944072828083
4148;4;pPaDcTnXs6s;ppcZi4JGqYg;DisAgrMus;2;1;1;3;;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.888397879717248
4148;4;pPaDcTnXs6s;vgpcEYkj0hQ;MutUnc;1;1;1;2;;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;
4237;1;xzhNRwsebfE;KIvz5zYXCoI;MutUnc;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.997604870425309
4237;1;xzhNRwsebfE;Q7EM8Vlz9-I;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.867222217522045
4237;1;xzhNRwsebfE;VPJBEO5b6y0;DisAgrTxt;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.990307079719813
4237;1;xzhNRwsebfE;VlTGRnU6h4w;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.452482305404243
4237;1;xzhNRwsebfE;_USoCzMd23Q;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.975190861720921
4237;1;xzhNRwsebfE;bGbYWufqPyY;DisAgrMus;2;1;1;1;2;expert;False;1;Non-Version;Version;2;Song: Difficult Cover;2;Version;0;0.992389800498215
4237;1;xzhNRwsebfE;dzJfu2wX0Ck;DisAgrMus;1;1;1;1;2;expert;False;1;Non-Version;Version;2;Video: Multiple Songs;2;Version;0;0.91854370839497
4237;1;xzhNRwsebfE;psT_XFDTjHs;MutUnc;1;2;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.994824463700206
4237;1;xzhNRwsebfE;v4lmrepq6QA;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.996738428470477
4478;7;W68CZUT6FaE;CbHeVxjergo;MutUnc;1;1;0;1;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.778240289392606
4478;7;W68CZUT6FaE;K7UGaydx7NI;DisAgrMus;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.962860794972054
4478;7;W68CZUT6FaE;P1O3OlRzphE;DisAgrMus;3;3;3;3;;expert;False;3;Match;Match;3;Placeholder: Non-Ambiguous;3;Match;0;0.99935511037844
4478;7;W68CZUT6FaE;SSnw1JaL2uA;MutUnc;1;1;0;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.765744087598982
4478;7;W68CZUT6FaE;TD9NMeYtADg;MutUnc;1;0;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.953306721166237
4478;7;W68CZUT6FaE;Xa6kiUj5fM0;DisAgrTxt;0;0;0;0;;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
4478;7;W68CZUT6FaE;dt7jfAe-DxY;DisAgrTxt;2;0;1;2;;expert;False;2;Version;Version;2;Song: Drum-Only;2;Version;0;0.526805538907378
4478;7;W68CZUT6FaE;e4VBEG17U0E;DisAgrTxt;0;0;0;0;;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
